date,period,price,volume
2022-01-01,8,-54.36,1957.8500000000001
2022-01-01,9,-56.485,1883.6
2022-01-01,10,-8.89,1900.0500000000002
2022-01-01,11,34.75,1985.9
2022-01-01,12,25.740000000000002,2055.0
2022-01-01,13,56.28999999999999,2520.3
2022-01-01,14,36.245,2013.35
2022-01-01,15,28.945,2436.9
2022-01-01,16,51.3,2538.05
2022-01-01,17,56.349999999999994,2956.1
2022-01-01,18,67.795,2906.5
2022-01-01,19,73.855,3013.9
2022-01-01,20,42.575,2228.65
2022-01-01,21,62.165000000000006,2849.05
2022-01-01,22,47.765,2025.9
2022-01-01,23,44.11,2081.15
2022-01-01,24,19.8,1495.9499999999998
2022-01-02,1,44.769999999999996,1035.75
2022-01-02,2,31.03,1181.3
2022-01-02,3,22.04,1330.25
2022-01-02,4,7.325,1227.65
2022-01-02,5,-3.515,1151.3
2022-01-02,6,8.8,1332.8
2022-01-02,7,15.684999999999999,1749.55
2022-01-02,8,7.655,1592.5
2022-01-02,9,12.285,1794.4499999999998
2022-01-02,10,31.27,1822.2
2022-01-02,11,26.91,1934.85
2022-01-02,12,44.925,1697.15
2022-01-02,13,51.455,1885.1999999999998
2022-01-02,14,55.325,2005.8
2022-01-02,15,64.405,2443.75
2022-01-02,16,75.47999999999999,1924.75
2022-01-02,17,86.44999999999999,2469.95
2022-01-02,18,78.88,2214.7
2022-01-02,19,69.78999999999999,2177.3
2022-01-02,20,47.84,2075.7
2022-01-02,21,58.8,2823.95
2022-01-02,22,16.695,2202.3
2022-01-02,23,7.8999999999999995,2178.7
2022-01-02,24,5.8500000000000005,1954.1999999999998
2022-01-03,1,12.129999999999999,1405.6
2022-01-03,2,-7.109999999999999,1710.95
2022-01-03,3,-25.115000000000002,1907.7
2022-01-03,4,-8.365,2328.1
2022-01-03,5,-17.615000000000002,2614.0
2022-01-03,6,-45.655,1358.65
2022-01-03,7,-13.695,2132.65
2022-01-03,8,60.125,3055.95
2022-01-03,9,61.495000000000005,3701.0
2022-01-03,10,92.375,3430.95
2022-01-03,11,100.675,3231.45
2022-01-03,12,95.02000000000001,3163.4
2022-01-03,13,110.60499999999999,3269.15
2022-01-03,14,110.95,2666.8
2022-01-03,15,128.535,2588.1499999999996
2022-01-03,16,136.19,3040.0
2022-01-03,17,118.08500000000001,3237.65
2022-01-03,18,157.11,3348.25
2022-01-03,19,146.585,3618.45
2022-01-03,20,153.345,4342.65
2022-01-03,21,165.035,4175.8
2022-01-03,22,145.92000000000002,3635.7
2022-01-03,23,118.655,3811.6
2022-01-03,24,63.14,1525.3000000000002
2022-01-04,1,79.535,1723.85
2022-01-04,2,88.43,1818.35
2022-01-04,3,99.3,2035.85
2022-01-04,4,111.935,1713.5
2022-01-04,5,109.93,1979.5
2022-01-04,6,103.565,1610.65
2022-01-04,7,139.555,2646.85
2022-01-04,8,157.31,3302.0
2022-01-04,9,158.505,2679.5
2022-01-04,10,179.74,2829.8999999999996
2022-01-04,11,182.52999999999997,3446.3
2022-01-04,12,184.415,3693.85
2022-01-04,13,191.86,3625.4
2022-01-04,14,190.005,3658.25
2022-01-04,15,174.88,3760.25
2022-01-04,16,201.495,4022.95
2022-01-04,17,204.99,5008.55
2022-01-04,18,227.44,4368.450000000001
2022-01-04,19,215.47,4707.45
2022-01-04,20,194.26999999999998,4090.6000000000004
2022-01-04,21,187.82,4066.75
2022-01-04,22,159.785,3608.75
2022-01-04,23,160.145,3928.7000000000003
2022-01-04,24,107.33,1539.45
2022-01-05,1,120.75,1237.45
2022-01-05,2,110.625,1477.5
2022-01-05,3,129.22,1820.65
2022-01-05,4,93.745,1647.0
2022-01-05,5,116.78,2108.55
2022-01-05,6,135.245,1507.75
2022-01-05,7,171.61,2396.1
2022-01-05,8,201.04,2566.3
2022-01-05,9,217.405,2129.2
2022-01-05,10,210.44,1994.1999999999998
2022-01-05,11,196.885,2447.05
2022-01-05,12,180.88,2570.05
2022-01-05,13,170.42000000000002,2521.8500000000004
2022-01-05,14,197.585,2507.35
2022-01-05,15,203.085,2752.3999999999996
2022-01-05,16,217.21,2716.6
2022-01-05,17,246.565,2843.8500000000004
2022-01-05,18,259.48,3677.6499999999996
2022-01-05,19,247.76,3986.1
2022-01-05,20,237.64,2617.15
2022-01-05,21,216.83499999999998,2338.6000000000004
2022-01-05,22,201.95,2580.0
2022-01-05,23,191.125,2663.1000000000004
2022-01-05,24,179.01,973.3
2022-01-06,1,171.565,920.6
2022-01-06,2,171.065,1046.75
2022-01-06,3,149.985,985.5
2022-01-06,4,161.07,1464.4499999999998
2022-01-06,5,151.64999999999998,1537.5
2022-01-06,6,151.905,1370.6
2022-01-06,7,162.15,1916.4
2022-01-06,8,206.96,2629.7
2022-01-06,9,229.04500000000002,3000.3999999999996
2022-01-06,10,214.92000000000002,3068.3
2022-01-06,11,202.17000000000002,3013.8
2022-01-06,12,209.66,2681.45
2022-01-06,13,183.515,3341.95
2022-01-06,14,179.515,2919.4
2022-01-06,15,192.255,2862.1
2022-01-06,16,202.66500000000002,2512.55
2022-01-06,17,194.54500000000002,2493.8999999999996
2022-01-06,18,212.57999999999998,2829.75
2022-01-06,19,213.255,2839.8999999999996
2022-01-06,20,175.86,1932.6
2022-01-06,21,183.31,1868.05
2022-01-06,22,156.10000000000002,1720.45
2022-01-06,23,172.425,2072.65
2022-01-06,24,162.8,1399.75
2022-01-07,1,142.93,1164.3
2022-01-07,2,119.14,1278.25
2022-01-07,3,145.665,877.85
2022-01-07,4,147.79500000000002,1650.15
2022-01-07,5,158.24,1857.95
2022-01-07,6,172.145,2074.95
2022-01-07,7,152.82999999999998,2739.3999999999996
2022-01-07,8,188.88,3323.55
2022-01-07,9,224.315,2682.7
2022-01-07,10,213.24,2720.0
2022-01-07,11,205.665,2650.05
2022-01-07,12,192.54,2656.5
2022-01-07,13,201.96,2972.8
2022-01-07,14,219.55,3004.35
2022-01-07,15,219.985,3205.3999999999996
2022-01-07,16,230.465,2526.2
2022-01-07,17,233.435,3325.55
2022-01-07,18,252.075,3395.6499999999996
2022-01-07,19,236.7,3478.5
2022-01-07,20,220.975,3034.2
2022-01-07,21,207.6,2956.55
2022-01-07,22,191.025,2540.8
2022-01-07,23,195.2,3147.2
2022-01-07,24,168.14499999999998,2594.8999999999996
2022-01-08,1,183.23000000000002,2372.65
2022-01-08,2,171.79500000000002,1946.85
2022-01-08,3,179.06,2063.25
2022-01-08,4,180.24,2063.8999999999996
2022-01-08,5,170.735,2039.3000000000002
2022-01-08,6,152.91,2225.45
2022-01-08,7,174.7,2754.35
2022-01-08,8,175.745,3406.95
2022-01-08,9,181.335,4385.200000000001
2022-01-08,10,144.38,3004.9
2022-01-08,11,170.245,2940.5
2022-01-08,12,166.925,2022.0500000000002
2022-01-08,13,195.015,2141.6
2022-01-08,14,181.745,2298.75
2022-01-08,15,166.04500000000002,2907.15
2022-01-08,16,180.185,2572.4
2022-01-08,17,200.095,1990.0
2022-01-08,18,217.985,2681.75
2022-01-08,19,198.805,3151.45
2022-01-08,20,157.15,1864.35
2022-01-08,21,147.10000000000002,1413.5500000000002
2022-01-08,22,176.88,1496.5
2022-01-08,23,172.825,1065.35
2022-01-08,24,186.29,1174.25
2022-01-09,1,171.64499999999998,1368.25
2022-01-09,2,180.05,1312.45
2022-01-09,3,155.72,1135.45
2022-01-09,4,115.32000000000001,1178.25
2022-01-09,5,77.71000000000001,1184.25
2022-01-09,6,121.345,1342.15
2022-01-09,7,150.215,1604.5500000000002
2022-01-09,8,122.975,2548.3
2022-01-09,9,149.99,2273.05
2022-01-09,10,175.185,1430.65
2022-01-09,11,170.475,1676.4
2022-01-09,12,166.135,2221.5
2022-01-09,13,175.88,2425.25
2022-01-09,14,188.01999999999998,2231.05
2022-01-09,15,194.01,2405.5
2022-01-09,16,234.17000000000002,3632.7
2022-01-09,17,252.57999999999998,3293.1499999999996
2022-01-09,18,268.865,3470.2
2022-01-09,19,265.4,3622.9
2022-01-09,20,244.05,2535.45
2022-01-09,21,235.82,2257.5
2022-01-09,22,199.595,1296.75
2022-01-09,23,182.255,1274.4
2022-01-09,24,185.715,1048.9499999999998
2022-01-10,1,160.24,1354.6
2022-01-10,2,162.97,1763.6999999999998
2022-01-10,3,157.315,1943.8000000000002
2022-01-10,4,152.215,1453.1
2022-01-10,5,173.655,1603.15
2022-01-10,6,190.315,1854.65
2022-01-10,7,193.885,3343.8
2022-01-10,8,245.305,2422.8
2022-01-10,9,235.60000000000002,2548.7
2022-01-10,10,217.70999999999998,2599.3500000000004
2022-01-10,11,227.44,2661.75
2022-01-10,12,217.95499999999998,2864.1
2022-01-10,13,196.98000000000002,2810.5
2022-01-10,14,228.705,3037.9
2022-01-10,15,231.245,3349.75
2022-01-10,16,233.95499999999998,3360.05
2022-01-10,17,225.39,4033.25
2022-01-10,18,217.03,4348.4
2022-01-10,19,217.695,4772.6
2022-01-10,20,208.17000000000002,3024.7
2022-01-10,21,185.41,3180.55
2022-01-10,22,193.66500000000002,3260.3999999999996
2022-01-10,23,187.32999999999998,2768.85
2022-01-10,24,186.95499999999998,1538.1999999999998
2022-01-11,1,194.51,1160.7
2022-01-11,2,194.41500000000002,1124.9
2022-01-11,3,164.4,1514.85
2022-01-11,4,171.35500000000002,1128.7
2022-01-11,5,176.8,1559.1
2022-01-11,6,196.94,945.0999999999999
2022-01-11,7,161.29000000000002,1683.35
2022-01-11,8,157.815,2672.3500000000004
2022-01-11,9,216.075,3225.6
2022-01-11,10,206.245,3005.45
2022-01-11,11,200.8,3163.8
2022-01-11,12,206.43,3437.45
2022-01-11,13,185.555,2675.6000000000004
2022-01-11,14,186.04500000000002,3401.3
2022-01-11,15,197.055,3905.3500000000004
2022-01-11,16,210.70999999999998,3354.3
2022-01-11,17,220.70999999999998,4379.549999999999
2022-01-11,18,210.5,4279.0
2022-01-11,19,224.08499999999998,3847.65
2022-01-11,20,194.53,2431.85
2022-01-11,21,190.15,2065.15
2022-01-11,22,175.265,1915.0
2022-01-11,23,173.85500000000002,1848.8
2022-01-11,24,0.0,0.0
2022-01-12,1,102.105,830.75
2022-01-12,2,134.305,1139.25
2022-01-12,3,101.26499999999999,1117.8
2022-01-12,4,152.46499999999997,2014.65
2022-01-12,5,140.79,2160.9
2022-01-12,6,138.79500000000002,2487.7
2022-01-12,7,127.38499999999999,2788.15
2022-01-12,8,177.0,3122.9
2022-01-12,9,218.87,2494.3
2022-01-12,10,207.45,2870.55
2022-01-12,11,208.28,3486.75
2022-01-12,12,208.07999999999998,3375.75
2022-01-12,13,189.345,2835.25
2022-01-12,14,183.15,2703.75
2022-01-12,15,174.945,3951.95
2022-01-12,16,223.07,3720.55
2022-01-12,17,247.485,3281.75
2022-01-12,18,230.63,2903.0
2022-01-12,19,227.86,3356.8
2022-01-12,20,185.255,2588.0
2022-01-12,21,155.41,2166.2
2022-01-12,22,169.53500000000003,2138.5
2022-01-12,23,156.195,2686.95
2022-01-12,24,151.785,1990.6
2022-01-13,1,157.495,1495.9
2022-01-13,2,138.57999999999998,1103.65
2022-01-13,3,141.535,1958.5500000000002
2022-01-13,4,133.485,1352.3
2022-01-13,5,146.475,1970.0500000000002
2022-01-13,6,154.51,1568.8
2022-01-13,7,138.315,2448.35
2022-01-13,8,139.465,2167.55
2022-01-13,9,188.755,2184.15
2022-01-13,10,200.515,2476.2
2022-01-13,11,183.23,2565.5
2022-01-13,12,150.075,1989.4
2022-01-13,13,149.005,2538.65
2022-01-13,14,158.38,2914.9
2022-01-13,15,155.26999999999998,2802.2
2022-01-13,16,176.915,3242.4
2022-01-13,17,202.055,3467.4
2022-01-13,18,219.42000000000002,3467.9
2022-01-13,19,211.88,3550.3999999999996
2022-01-13,20,167.255,3105.25
2022-01-13,21,165.725,2363.25
2022-01-13,22,161.77499999999998,3333.3999999999996
2022-01-13,23,149.815,2751.35
2022-01-13,24,108.85,1474.2
2022-01-14,1,135.37,1326.4499999999998
2022-01-14,2,159.22,1807.0500000000002
2022-01-14,3,141.42,1936.9
2022-01-14,4,156.5,1176.7
2022-01-14,5,147.645,865.05
2022-01-14,6,113.06,699.5
2022-01-14,7,157.395,1622.05
2022-01-14,8,228.87,2598.55
2022-01-14,9,229.05,3119.55
2022-01-14,10,238.44,2862.1000000000004
2022-01-14,11,207.33499999999998,2916.5
2022-01-14,12,193.0,3826.8999999999996
2022-01-14,13,195.815,3499.6000000000004
2022-01-14,14,225.94,4340.25
2022-01-14,15,229.695,3935.7
2022-01-14,16,337.985,2979.7
2022-01-14,17,440.12,2900.25
2022-01-14,18,695.3,1965.9
2022-01-14,19,510.89,2516.55
2022-01-14,20,287.325,3006.3
2022-01-14,21,225.66500000000002,2603.7
2022-01-14,22,198.535,2086.35
2022-01-14,23,201.62,2740.2
2022-01-14,24,191.275,1019.05
2022-01-15,1,186.6,877.8
2022-01-15,2,179.36,1006.25
2022-01-15,3,161.53,1171.9
2022-01-15,4,152.715,806.55
2022-01-15,5,147.515,918.15
2022-01-15,6,157.45,1018.1
2022-01-15,7,191.26,1521.5
2022-01-15,8,219.845,1972.5500000000002
2022-01-15,9,204.51999999999998,2031.05
2022-01-15,10,233.115,2223.85
2022-01-15,11,243.5,1788.25
2022-01-15,12,252.055,2073.3
2022-01-15,13,254.78,2482.75
2022-01-15,14,249.38,2567.3
2022-01-15,15,229.71,2557.3
2022-01-15,16,249.2,2127.8
2022-01-15,17,270.22,2402.3999999999996
2022-01-15,18,312.01,2788.45
2022-01-15,19,293.755,3475.2
2022-01-15,20,232.72500000000002,1967.15
2022-01-15,21,223.18,2303.1
2022-01-15,22,220.995,1636.9499999999998
2022-01-15,23,221.25,2020.45
2022-01-15,24,169.67,1492.95
2022-01-16,1,189.005,1223.05
2022-01-16,2,185.55,1528.85
2022-01-16,3,179.34,1198.0
2022-01-16,4,170.435,942.5999999999999
2022-01-16,5,175.64,1133.9
2022-01-16,6,189.47,1608.6
2022-01-16,7,193.45,2238.15
2022-01-16,8,212.025,2337.3
2022-01-16,9,202.935,2339.35
2022-01-16,10,243.505,1607.4
2022-01-16,11,223.68,1946.6999999999998
2022-01-16,12,220.135,2228.15
2022-01-16,13,215.49,1827.45
2022-01-16,14,211.945,2162.6
2022-01-16,15,203.70499999999998,2309.7
2022-01-16,16,210.025,1846.5
2022-01-16,17,226.14,2563.75
2022-01-16,18,233.64999999999998,1953.55
2022-01-16,19,217.32999999999998,2179.6
2022-01-16,20,194.595,2319.0
2022-01-16,21,187.215,2313.25
2022-01-16,22,185.53500000000003,2620.55
2022-01-16,23,165.07,2680.2
2022-01-16,24,135.125,1423.4499999999998
2022-01-17,1,131.07,1846.4
2022-01-17,2,163.075,2372.3999999999996
2022-01-17,3,163.485,2149.55
2022-01-17,4,145.75,1799.4
2022-01-17,5,146.155,1615.5500000000002
2022-01-17,6,137.5,1476.6
2022-01-17,7,172.42000000000002,1864.4499999999998
2022-01-17,8,204.905,3239.3
2022-01-17,9,218.05,2517.45
2022-01-17,10,218.88,2906.95
2022-01-17,11,193.40499999999997,3098.0
2022-01-17,12,216.01999999999998,2900.25
2022-01-17,13,206.94,2393.75
2022-01-17,14,198.815,1871.4499999999998
2022-01-17,15,217.685,2136.05
2022-01-17,16,266.695,2810.15
2022-01-17,17,277.315,4033.2
2022-01-17,18,373.7,3737.1499999999996
2022-01-17,19,351.55499999999995,3886.15
2022-01-17,20,217.4,2939.05
2022-01-17,21,206.245,2394.8
2022-01-17,22,185.13,1933.75
2022-01-17,23,185.04500000000002,2714.0
2022-01-17,24,204.20499999999998,953.6500000000001
2022-01-18,1,172.79500000000002,750.2
2022-01-18,2,154.735,676.2
2022-01-18,3,163.195,1223.9
2022-01-18,4,172.45,871.3499999999999
2022-01-18,5,185.26999999999998,1076.9
2022-01-18,6,195.495,1612.75
2022-01-18,7,234.245,2422.25
2022-01-18,8,250.8,2497.8
2022-01-18,9,243.315,2923.7
2022-01-18,10,248.155,3002.05
2022-01-18,11,236.14,3806.45
2022-01-18,12,198.815,3052.3
2022-01-18,13,217.17000000000002,3504.1499999999996
2022-01-18,14,212.12,4089.4
2022-01-18,15,220.77499999999998,3247.0
2022-01-18,16,228.03,3837.3
2022-01-18,17,237.84,4096.75
2022-01-18,18,262.925,3810.3999999999996
2022-01-18,19,245.66,3961.6000000000004
2022-01-18,20,223.735,3002.8
2022-01-18,21,199.75,3453.6499999999996
2022-01-18,22,191.82,3772.85
2022-01-18,23,186.66500000000002,3932.65
2022-01-18,24,184.375,1730.95
2022-01-19,1,179.945,1605.15
2022-01-19,2,176.56,1401.75
2022-01-19,3,159.215,1496.0
2022-01-19,4,153.12,1591.0
2022-01-19,5,153.49,1390.6999999999998
2022-01-19,6,157.39,1347.85
2022-01-19,7,137.28,2374.9
2022-01-19,8,157.11,3013.85
2022-01-19,9,186.245,3380.1
2022-01-19,10,208.56,3119.05
2022-01-19,11,197.925,3141.65
2022-01-19,12,167.64999999999998,3318.0
2022-01-19,13,157.365,3304.1
2022-01-19,14,152.2,2951.9
2022-01-19,15,152.31,3133.45
2022-01-19,16,182.10000000000002,3708.5
2022-01-19,17,205.36,3759.85
2022-01-19,18,224.445,3390.6000000000004
2022-01-19,19,214.64,4238.35
2022-01-19,20,208.085,3410.9
2022-01-19,21,193.105,2859.55
2022-01-19,22,161.62,2273.6499999999996
2022-01-19,23,161.8,3022.3
2022-01-19,24,142.515,1188.4499999999998
2022-01-20,1,141.945,1461.1
2022-01-20,2,147.64999999999998,1696.15
2022-01-20,3,131.805,1626.8000000000002
2022-01-20,4,148.97,1674.35
2022-01-20,5,146.14999999999998,1983.25
2022-01-20,6,131.69,2216.55
2022-01-20,7,159.095,2267.1499999999996
2022-01-20,8,179.485,3773.65
2022-01-20,9,186.875,3246.75
2022-01-20,10,202.32,3380.85
2022-01-20,11,209.905,3724.05
2022-01-20,12,208.155,2723.15
2022-01-20,13,196.54500000000002,2776.6000000000004
2022-01-20,14,184.41500000000002,2741.2
2022-01-20,15,164.25,3002.1000000000004
2022-01-20,16,168.85,2008.15
2022-01-20,17,187.995,2479.3
2022-01-20,18,203.22,2372.75
2022-01-20,19,198.48,2385.95
2022-01-20,20,156.75,1523.4499999999998
2022-01-20,21,188.945,1991.3000000000002
2022-01-20,22,162.875,2854.85
2022-01-20,23,159.14499999999998,2463.15
2022-01-20,24,130.94,2320.2
2022-01-21,1,136.805,2765.55
2022-01-21,2,138.23,3172.35
2022-01-21,3,135.89,3682.05
2022-01-21,4,139.3,3230.6
2022-01-21,5,130.13,2987.45
2022-01-21,6,113.48,3431.75
2022-01-21,7,140.345,4638.299999999999
2022-01-21,8,162.51,3994.65
2022-01-21,9,187.945,4252.049999999999
2022-01-21,10,188.82,3617.6
2022-01-21,11,199.27,3791.0
2022-01-21,12,177.425,2320.25
2022-01-21,13,174.10000000000002,2954.7
2022-01-21,14,169.14499999999998,3196.25
2022-01-21,15,172.815,4078.3999999999996
2022-01-21,16,169.29500000000002,3037.0
2022-01-21,17,171.45,3052.1499999999996
2022-01-21,18,191.045,3270.1
2022-01-21,19,194.70499999999998,3330.5
2022-01-21,20,171.89,2725.8500000000004
2022-01-21,21,157.45499999999998,3566.8
2022-01-21,22,157.4,4547.35
2022-01-21,23,157.48000000000002,4158.4
2022-01-21,24,126.76500000000001,1859.4
2022-01-22,1,162.91000000000003,1289.2
2022-01-22,2,183.34,810.25
2022-01-22,3,175.985,1234.15
2022-01-22,4,177.25,1470.2
2022-01-22,5,182.68,1711.6
2022-01-22,6,171.18,1638.5500000000002
2022-01-22,7,179.95499999999998,2092.2
2022-01-22,8,182.195,2326.1
2022-01-22,9,192.735,2426.3999999999996
2022-01-22,10,216.76,2409.75
2022-01-22,11,218.97,2636.95
2022-01-22,12,198.02,2558.75
2022-01-22,13,192.765,2979.3
2022-01-22,14,187.83,2710.05
2022-01-22,15,187.655,2700.55
2022-01-22,16,199.715,1498.15
2022-01-22,17,202.18,1998.65
2022-01-22,18,231.095,1621.15
2022-01-22,19,227.60500000000002,1889.25
2022-01-22,20,185.8,1603.15
2022-01-22,21,164.01,1142.55
2022-01-22,22,161.585,1678.55
2022-01-22,23,165.54,1738.9
2022-01-22,24,154.31,649.05
2022-01-23,1,169.41,531.2
2022-01-23,2,154.765,633.05
2022-01-23,3,137.81,777.0
2022-01-23,4,141.765,944.25
2022-01-23,5,144.465,1107.0
2022-01-23,6,132.305,1077.55
2022-01-23,7,143.505,1521.0500000000002
2022-01-23,8,149.985,2003.3999999999999
2022-01-23,9,155.45499999999998,1690.9
2022-01-23,10,169.585,1983.0
2022-01-23,11,172.475,2212.9
2022-01-23,12,188.41000000000003,1493.6999999999998
2022-01-23,13,203.64,1863.75
2022-01-23,14,205.755,1924.6999999999998
2022-01-23,15,203.68,2117.95
2022-01-23,16,204.3,2086.8
2022-01-23,17,219.04500000000002,2048.45
2022-01-23,18,232.99,1977.6000000000001
2022-01-23,19,223.255,2028.2
2022-01-23,20,201.125,1305.65
2022-01-23,21,183.23000000000002,1490.7
2022-01-23,22,155.52499999999998,1409.1
2022-01-23,23,159.76,2045.4
2022-01-23,24,142.39,793.0999999999999
2022-01-24,1,144.505,907.1999999999999
2022-01-24,2,147.51999999999998,1236.3000000000002
2022-01-24,3,141.615,1129.3
2022-01-24,4,130.13,890.8499999999999
2022-01-24,5,142.8,1666.4499999999998
2022-01-24,6,173.53500000000003,1500.1999999999998
2022-01-24,7,212.57,2451.45
2022-01-24,8,230.125,2448.5
2022-01-24,9,244.56,2337.85
2022-01-24,10,245.975,3928.2
2022-01-24,11,277.995,3346.5
2022-01-24,12,315.66999999999996,4177.65
2022-01-24,13,450.705,4010.5
2022-01-24,14,766.215,3902.5
2022-01-24,15,652.825,3877.9
2022-01-24,16,775.09,4391.35
2022-01-24,17,1094.09,3634.55
2022-01-24,18,1558.21,3092.1
2022-01-24,19,1445.9250000000002,3426.0
2022-01-24,20,503.115,3834.05
2022-01-24,21,381.36,3523.8
2022-01-24,22,239.625,2672.75
2022-01-24,23,215.175,1746.85
2022-01-24,24,175.10500000000002,1039.4
2022-01-25,1,183.87,1102.0
2022-01-25,2,174.535,1038.0
2022-01-25,3,164.47,1174.7
2022-01-25,4,162.165,1379.5500000000002
2022-01-25,5,159.865,1120.0
2022-01-25,6,175.68,1213.4
2022-01-25,7,236.35000000000002,2358.0
2022-01-25,8,405.09000000000003,2562.7
2022-01-25,9,416.53,3062.65
2022-01-25,10,395.04999999999995,3425.7
2022-01-25,11,409.88,3522.7
2022-01-25,12,346.265,3354.25
2022-01-25,13,374.695,3221.3
2022-01-25,14,321.22,3180.3999999999996
2022-01-25,15,337.76,3227.1
2022-01-25,16,541.255,2919.1499999999996
2022-01-25,17,547.175,3140.55
2022-01-25,18,557.45,2783.4
2022-01-25,19,504.32500000000005,3506.95
2022-01-25,20,312.53,2790.45
2022-01-25,21,270.5,1997.25
2022-01-25,22,210.68,1713.4499999999998
2022-01-25,23,190.325,1934.25
2022-01-25,24,131.47,1341.1
2022-01-26,1,169.65,997.3
2022-01-26,2,170.975,851.2
2022-01-26,3,166.29500000000002,829.1500000000001
2022-01-26,4,160.32,908.7
2022-01-26,5,149.445,1158.05
2022-01-26,6,164.935,1441.6
2022-01-26,7,183.66,2370.0
2022-01-26,8,218.12,2545.65
2022-01-26,9,237.825,3126.5
2022-01-26,10,222.57999999999998,3341.75
2022-01-26,11,228.185,3703.0
2022-01-26,12,192.345,3790.2
2022-01-26,13,197.495,4473.85
2022-01-26,14,177.355,3918.35
2022-01-26,15,173.45,3910.9
2022-01-26,16,196.10000000000002,4785.35
2022-01-26,17,195.73000000000002,4906.2
2022-01-26,18,201.23000000000002,5086.2
2022-01-26,19,201.19,5188.6
2022-01-26,20,180.12,2923.6499999999996
2022-01-26,21,191.18,2657.95
2022-01-26,22,167.835,2370.2
2022-01-26,23,171.49,2578.2
2022-01-26,24,169.74,1489.15
2022-01-27,1,179.425,1539.15
2022-01-27,2,161.005,1611.7
2022-01-27,3,145.055,1694.6
2022-01-27,4,127.475,1264.75
2022-01-27,5,132.385,1568.3
2022-01-27,6,182.065,1739.9
2022-01-27,7,181.2,2118.55
2022-01-27,8,202.815,2134.0
2022-01-27,9,194.7,1524.65
2022-01-27,10,216.47,2154.4
2022-01-27,11,216.74,2049.8999999999996
2022-01-27,12,220.37,2084.35
2022-01-27,13,214.995,2858.0
2022-01-27,14,194.475,2488.75
2022-01-27,15,185.55,3227.75
2022-01-27,16,190.79000000000002,2061.6
2022-01-27,17,207.365,3063.5
2022-01-27,18,268.425,3164.3
2022-01-27,19,265.28499999999997,3287.6000000000004
2022-01-27,20,250.625,2614.0
2022-01-27,21,226.685,3006.95
2022-01-27,22,219.85500000000002,2037.8999999999999
2022-01-27,23,190.665,2254.95
2022-01-27,24,158.28,1021.4499999999999
2022-01-28,1,174.465,1138.55
2022-01-28,2,198.95,1281.75
2022-01-28,3,148.43,769.35
2022-01-28,4,159.215,883.85
2022-01-28,5,174.235,1030.1
2022-01-28,6,173.41500000000002,936.75
2022-01-28,7,185.0,1867.35
2022-01-28,8,238.35500000000002,2188.55
2022-01-28,9,243.82999999999998,2582.75
2022-01-28,10,213.635,2368.85
2022-01-28,11,197.595,2471.0
2022-01-28,12,195.845,2658.05
2022-01-28,13,181.275,2543.7
2022-01-28,14,168.04,2266.45
2022-01-28,15,173.535,2736.25
2022-01-28,16,196.985,2891.05
2022-01-28,17,199.655,3248.1
2022-01-28,18,202.985,3040.45
2022-01-28,19,201.22,3313.85
2022-01-28,20,189.515,2385.3
2022-01-28,21,173.32,1961.95
2022-01-28,22,171.52999999999997,1749.15
2022-01-28,23,154.95499999999998,2099.65
2022-01-28,24,137.41,1343.2
2022-01-29,1,146.51,1307.5
2022-01-29,2,164.745,1545.65
2022-01-29,3,141.52,1544.85
2022-01-29,4,87.29,1538.15
2022-01-29,5,111.435,1514.2
2022-01-29,6,139.415,1193.3
2022-01-29,7,166.505,1390.8
2022-01-29,8,217.505,1731.5500000000002
2022-01-29,9,228.85500000000002,2123.3
2022-01-29,10,233.59,3069.8999999999996
2022-01-29,11,226.5,3334.7
2022-01-29,12,205.495,3270.25
2022-01-29,13,191.64999999999998,2666.25
2022-01-29,14,168.18,2737.05
2022-01-29,15,181.26,3003.3
2022-01-29,16,174.655,2208.4
2022-01-29,17,180.38,2436.35
2022-01-29,18,208.04000000000002,3405.85
2022-01-29,19,211.1,3070.5
2022-01-29,20,177.565,1943.3
2022-01-29,21,184.26,1912.9
2022-01-29,22,184.69,2321.85
2022-01-29,23,181.85500000000002,2141.55
2022-01-29,24,192.805,1233.2
2022-01-30,1,128.45,1107.0
2022-01-30,2,176.755,1014.65
2022-01-30,3,162.26,936.05
2022-01-30,4,171.175,704.35
2022-01-30,5,179.235,904.45
2022-01-30,6,170.375,718.25
2022-01-30,7,201.76,1212.85
2022-01-30,8,213.9,1447.0
2022-01-30,9,218.85,1942.55
2022-01-30,10,222.685,1718.7
2022-01-30,11,202.34,1964.55
2022-01-30,12,202.73000000000002,2691.35
2022-01-30,13,187.47500000000002,2750.65
2022-01-30,14,170.425,1944.9
2022-01-30,15,180.54000000000002,1905.2
2022-01-30,16,176.035,2011.5
2022-01-30,17,192.875,2608.3
2022-01-30,18,192.02,2973.5
2022-01-30,19,194.65,2891.8
2022-01-30,20,177.69,2331.75
2022-01-30,21,187.58499999999998,2019.8
2022-01-30,22,188.29500000000002,2037.05
2022-01-30,23,156.16000000000003,1938.6999999999998
2022-01-30,24,71.845,1254.35
2022-01-31,1,99.09,1318.9499999999998
2022-01-31,2,151.615,1136.65
2022-01-31,3,123.915,1302.9
2022-01-31,4,35.305,1846.3000000000002
2022-01-31,5,121.80000000000001,2099.3
2022-01-31,6,145.485,1754.5500000000002
2022-01-31,7,184.53500000000003,2382.8
